"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"hg19-NDUFB7",1.71541757705678e-80,0.337988623754827,0.988,0.87,3.10353348041113e-76,"2","hg19-NDUFB7"
"hg19-ENO1",1.79569952394572e-80,0.302123880993967,0.993,0.883,3.2487795787226e-76,"2","hg19-ENO1"
"hg19-MRPS12",2.77603242304811e-80,0.293929569257086,0.886,0.573,5.02239785977865e-76,"2","hg19-MRPS12"
"hg19-AHCYL11",2.90495494970278e-79,0.273127792324951,0.858,0.495,5.25564449500228e-75,"2","hg19-AHCYL1"
"hg19-ZSCAN16-AS1",3.37123506625195e-79,0.26618339413252,0.827,0.478,6.09923848186302e-75,"2","hg19-ZSCAN16-AS1"
"hg19-LRP1",1.37885225316985e-78,0.329578279658482,0.988,0.81,2.49461949643489e-74,"2","hg19-LRP1"
"hg19-PSMA1",2.36914682646034e-78,0.276320360065881,0.89,0.552,4.28626043843205e-74,"2","hg19-PSMA1"
"hg19-MGLL",6.41423531039683e-78,0.329941264600148,0.905,0.621,1.16046345235699e-73,"2","hg19-MGLL"
"hg19-RPS19BP1",2.93915084648452e-77,0.286611809468145,0.98,0.815,5.3175117114598e-73,"2","hg19-RPS19BP1"
"hg19-CD248",1.30690731387137e-76,0.375094645430157,0.96,0.71,2.36445671225608e-72,"2","hg19-CD248"
"hg19-C20orf24",2.42450185792647e-76,0.255372568895327,0.806,0.455,4.38640876136057e-72,"2","hg19-C20orf24"
"hg19-CDKN1A",1.10391006247027e-75,0.384852650139803,0.942,0.69,1.99719408502121e-71,"2","hg19-CDKN1A"
"hg19-NME1",2.9752569310925e-75,0.298433659867496,0.854,0.532,5.38283483973255e-71,"2","hg19-NME1"
"hg19-DNPH1",3.08822668769233e-75,0.27245456126745,0.877,0.549,5.58721972337297e-71,"2","hg19-DNPH1"
"hg19-MKKS",1.45456951975369e-74,0.297234318269028,0.882,0.576,2.63160717513837e-70,"2","hg19-MKKS"
"hg19-CCDC85B1",1.69519091289956e-74,0.334975534989763,0.997,0.963,3.06693939961789e-70,"2","hg19-CCDC85B"
"hg19-MDH2",8.75266091706984e-74,0.274347918186093,0.937,0.643,1.58353141311628e-69,"2","hg19-MDH2"
"hg19-CTSD1",1.62483264130683e-73,0.308336643618451,0.957,0.684,2.93964721465232e-69,"2","hg19-CTSD"
"hg19-MRPL20",1.48922754587181e-72,0.284775026613305,0.955,0.72,2.69431047599129e-68,"2","hg19-MRPL20"
"hg19-PXDN",4.87171672749551e-72,0.296947701879374,0.993,0.813,8.81390990338488e-68,"2","hg19-PXDN"
"hg19-RPS4Y11",7.75997244596447e-72,0.250966136758836,0.994,0.974,1.40393421492389e-67,"2","hg19-RPS4Y1"
"hg19-ATP5J2",5.50117910470221e-71,0.329824429416157,0.966,0.772,9.95273323622724e-67,"2","hg19-ATP5J2"
"hg19-PSMB11",1.17692750804368e-70,0.275601723493572,0.93,0.631,2.12929724755263e-66,"2","hg19-PSMB1"
"hg19-YBX3",1.47138462774162e-69,0.287905388630509,0.989,0.81,2.66202906851013e-65,"2","hg19-YBX3"
"hg19-SMIM4",4.60297191790843e-68,0.278640369466924,0.879,0.581,8.32769679387993e-64,"2","hg19-SMIM4"
"hg19-MINOS1",4.37664989431679e-67,0.32559979314872,0.957,0.776,7.91823498879793e-63,"2","hg19-MINOS1"
"hg19-NDUFB111",1.61823792850034e-66,0.280233102899763,0.966,0.758,2.92771606024282e-62,"2","hg19-NDUFB11"
"hg19-NDUFA6",5.82130406085933e-66,0.267716576494698,0.865,0.544,1.05319033069067e-61,"2","hg19-NDUFA6"
"hg19-ZNHIT1",4.71265637199914e-65,0.304304994720966,0.976,0.772,8.52613790822085e-61,"2","hg19-ZNHIT1"
"hg19-GSN1",1.79032101977717e-64,0.25336989819137,0.749,0.43,3.23904878898086e-60,"2","hg19-GSN"
"hg19-C19orf70",5.80196675717856e-64,0.310505927655425,0.976,0.811,1.04969182570875e-59,"2","hg19-C19orf70"
"hg19-C4orf3",1.3349639811981e-62,0.259079181695534,0.99,0.828,2.41521683478361e-58,"2","hg19-C4orf3"
"hg19-MEST",2.01468391077123e-60,0.403064551053208,0.886,0.644,3.64496613136732e-56,"2","hg19-MEST"
"hg19-NDUFS8",2.20446823557537e-60,0.257950398131874,0.946,0.712,3.98832393180295e-56,"2","hg19-NDUFS8"
"hg19-SF3B5",1.58979172885618e-59,0.256406946183326,0.975,0.765,2.87625119584661e-55,"2","hg19-SF3B5"
"hg19-SMDT1",8.14919992597472e-57,0.251488534094224,0.951,0.74,1.47435325060735e-52,"2","hg19-SMDT1"
"hg19-HSP90B1",6.67874495250937e-56,0.250888759909283,0.945,0.713,1.20831853680799e-51,"2","hg19-HSP90B1"
"hg19-DDX51",6.37267767241919e-54,0.254274253012765,0.969,0.757,1.15294484449408e-49,"2","hg19-DDX5"
"hg19-NDUFB10",1.82031432595686e-53,0.25628604772802,0.978,0.828,3.29331267852115e-49,"2","hg19-NDUFB10"
"hg19-MT-ND31",4.91763248050422e-53,0.270198566033665,0.997,0.934,8.89698068372823e-49,"2","hg19-MT-ND3"
"hg19-LGALS3",1.5089988879381e-48,0.288740803058406,0.879,0.644,2.73008078805762e-44,"2","hg19-LGALS3"
