"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"mm10-Ndufs6",4.3429353433447e-62,0.500709209574392,0.98,0.955,6.73545842399329e-58,"2","mm10-Ndufs6"
"mm10-Mrpl50",6.58106263412682e-62,0.492095534329105,0.758,0.442,1.02065700392673e-57,"2","mm10-Mrpl50"
"mm10-Emc21",9.40348415923063e-62,0.645135744441143,0.819,0.509,1.45838635825508e-57,"2","mm10-Emc2"
"mm10-2010107E04Rik",1.22631247898179e-61,0.566994045305194,0.985,0.953,1.90188802365286e-57,"2","mm10-2010107E04Rik"
"mm10-Ndufb2",1.51585875996698e-61,0.655372895976665,0.98,0.961,2.35094535083279e-57,"2","mm10-Ndufb2"
"mm10-Ppm1b",1.6434123765261e-61,0.364902625493819,0.738,0.35,2.54876825475433e-57,"2","mm10-Ppm1b"
"mm10-Plekha3",1.90633632361229e-61,0.426173130509796,0.762,0.369,2.9565370042903e-57,"2","mm10-Plekha3"
"mm10-Auh",2.09350613586951e-61,0.255042493837496,0.587,0.224,3.24681866612003e-57,"2","mm10-Auh"
"mm10-1700021F05Rik",2.52368256201198e-61,0.422069622891079,0.771,0.412,3.91397928542438e-57,"2","mm10-1700021F05Rik"
"mm10-Jagn1",2.60192938287286e-61,0.599299265995304,0.886,0.647,4.03533227989751e-57,"2","mm10-Jagn1"
"mm10-Mta3",2.80437732777963e-61,0.321903677259879,0.592,0.244,4.34930879765343e-57,"2","mm10-Mta3"
"mm10-G6pdx",3.15031879313906e-61,0.373178172798931,0.769,0.387,4.88582941627936e-57,"2","mm10-G6pdx"
"mm10-Smim20",6.62452217616817e-61,0.572490947897891,0.902,0.598,1.02739714430192e-56,"2","mm10-Smim20"
"mm10-Idi1",8.94121330402729e-61,0.610328061945527,0.742,0.365,1.38669277132159e-56,"2","mm10-Idi1"
"mm10-Epm2aip1",1.1358493096125e-60,0.262636557593649,0.576,0.214,1.76158869427803e-56,"2","mm10-Epm2aip1"
"mm10-Txndc15",1.15725764416043e-60,0.423624533671538,0.834,0.492,1.79479088032841e-56,"2","mm10-Txndc15"
"mm10-Nfs1",1.64196028152814e-60,0.331143871367135,0.718,0.334,2.546516200622e-56,"2","mm10-Nfs1"
"mm10-Akt2",1.68820656026657e-60,0.400107222578879,0.74,0.352,2.61823955431742e-56,"2","mm10-Akt2"
"mm10-Tmem259",2.37824492536736e-60,0.340182077546889,0.651,0.281,3.68842005475224e-56,"2","mm10-Tmem259"
"mm10-Slc25a51",2.56070716635638e-60,0.407476420795761,0.784,0.41,3.97140074430211e-56,"2","mm10-Slc25a51"
"mm10-Plgrkt",5.33493731053263e-60,0.688128107528424,0.845,0.639,8.27395427490505e-56,"2","mm10-Plgrkt"
"mm10-Sucla2",5.40074158246424e-60,0.473984351887161,0.766,0.444,8.3760101202438e-56,"2","mm10-Sucla2"
"mm10-Yipf41",5.99111342726265e-60,0.506294754076535,0.934,0.718,9.29161781434164e-56,"2","mm10-Yipf4"
"mm10-Hint3",6.75202480010908e-60,0.378406137097987,0.618,0.264,1.04717152624892e-55,"2","mm10-Hint3"
"mm10-Mgat4b",1.15312996012034e-59,0.441886495607814,0.865,0.492,1.78838925515064e-55,"2","mm10-Mgat4b"
"mm10-Ubr3",1.45260138972413e-59,0.250527906743712,0.524,0.186,2.25283949532315e-55,"2","mm10-Ubr3"
"mm10-Zfp7061",1.86628414731372e-59,0.510128003033681,0.987,0.967,2.89442008406885e-55,"2","mm10-Zfp706"
"mm10-Arl8b",2.11651101764216e-59,0.489108179586097,0.969,0.802,3.28249693726123e-55,"2","mm10-Arl8b"
"mm10-Ahcyl2",2.48700362042259e-59,0.297011424576055,0.672,0.28,3.85709391491339e-55,"2","mm10-Ahcyl2"
"mm10-Pole4",2.51637370493021e-59,0.488486909237415,0.993,0.943,3.90264397897627e-55,"2","mm10-Pole4"
"mm10-Pcyt2",2.57400869391413e-59,0.307470836172499,0.526,0.197,3.99203008339143e-55,"2","mm10-Pcyt2"
"mm10-2610507B11Rik",3.03260228085234e-59,0.29379433549782,0.614,0.252,4.70326287737389e-55,"2","mm10-2610507B11Rik"
"mm10-Uba3",3.58851529951453e-59,0.488895898477073,0.88,0.542,5.56542837801709e-55,"2","mm10-Uba3"
"mm10-Atg101",5.86694894117875e-59,0.481208036547016,0.729,0.401,9.09905111287413e-55,"2","mm10-Atg101"
"mm10-Lypla1",6.41251894187633e-59,0.292539728274255,0.707,0.31,9.945175626956e-55,"2","mm10-Lypla1"
"mm10-Ormdl2",6.71020058931456e-59,0.352782081797673,0.716,0.352,1.04068500939679e-54,"2","mm10-Ormdl2"
"mm10-Mrps24",7.45450342906501e-59,0.457499519936107,0.98,0.936,1.15611893681369e-54,"2","mm10-Mrps24"
"mm10-Celf21",8.00330248485953e-59,0.517581446861755,0.921,0.609,1.24123218237686e-54,"2","mm10-Celf2"
"mm10-Mrps36",8.63424500873881e-59,0.465574668333778,0.969,0.906,1.3390850584053e-54,"2","mm10-Mrps36"
"mm10-Irf2bp21",9.608783055892e-59,0.437956903448354,0.795,0.402,1.49022616413829e-54,"2","mm10-Irf2bp2"
"mm10-Prkaa1",9.70091509449231e-59,0.320228846685318,0.659,0.286,1.50451492200481e-54,"2","mm10-Prkaa1"
"mm10-Mif4gd",9.74402806163286e-59,0.258880427942983,0.559,0.213,1.51120131207864e-54,"2","mm10-Mif4gd"
"mm10-0610012G03Rik1",1.40894704821167e-58,0.466084968885161,0.985,0.96,2.18513597707148e-54,"2","mm10-0610012G03Rik"
"mm10-Mxd41",1.45439378087151e-58,0.538286260776357,0.961,0.683,2.25561931475363e-54,"2","mm10-Mxd4"
"mm10-Ccni1",1.60944837050987e-58,0.564413595132985,0.954,0.722,2.49609347782376e-54,"2","mm10-Ccni"
"mm10-Gpc4",1.67270224804994e-58,0.280595244776147,0.594,0.233,2.59419391650066e-54,"2","mm10-Gpc4"
"mm10-mt-Nd41",1.98112834273184e-58,0.705064153901936,1,0.998,3.07253194674281e-54,"2","mm10-mt-Nd4"
"mm10-Cbr1",2.1748820861255e-58,0.596914478843439,0.668,0.361,3.37302462737203e-54,"2","mm10-Cbr1"
"mm10-Dus1l",2.29869277663447e-58,0.326676969469578,0.675,0.307,3.5650426272824e-54,"2","mm10-Dus1l"
"mm10-Retsat",2.40038022802397e-58,0.262528494951479,0.533,0.198,3.72274969564238e-54,"2","mm10-Retsat"
"mm10-Psma1",3.39088233831607e-58,0.744427830410752,0.893,0.679,5.25891941849439e-54,"2","mm10-Psma1"
"mm10-Sqle",3.59544225042331e-58,0.524041506862422,0.766,0.404,5.57617138618151e-54,"2","mm10-Sqle"
"mm10-Timm50",3.83675524634799e-58,0.425082647447661,0.731,0.393,5.95042371156109e-54,"2","mm10-Timm50"
"mm10-Arl6ip1",3.89935494652446e-58,0.586267205517029,0.919,0.646,6.04750958656479e-54,"2","mm10-Arl6ip1"
"mm10-Lias",4.07114246376341e-58,0.32716505793358,0.707,0.34,6.31393484705067e-54,"2","mm10-Lias"
"mm10-Tmem189",5.41041939947026e-58,0.319063244797736,0.622,0.264,8.39101944663842e-54,"2","mm10-Tmem189"
"mm10-Cdip1",6.30385920333217e-58,0.251229463742243,0.498,0.177,9.77665523844787e-54,"2","mm10-Cdip1"
"mm10-Znrf2",7.49826325698023e-58,0.27767010023221,0.522,0.197,1.16290564852506e-53,"2","mm10-Znrf2"
"mm10-Rcbtb2",9.29174387998457e-58,0.281791956250102,0.607,0.251,1.44105655834681e-53,"2","mm10-Rcbtb2"
"mm10-Stx12",9.85967985695028e-58,0.372356289817045,0.749,0.381,1.52913774901442e-53,"2","mm10-Stx12"
"mm10-Gm15417",1.65488619797496e-57,0.329844286627581,0.629,0.267,2.56656300443937e-53,"2","mm10-Gm15417"
"mm10-Pigp1",1.97182623217528e-57,0.514946408602775,0.926,0.726,3.05810530348065e-53,"2","mm10-Pigp"
"mm10-Atp5a1",2.58253345952059e-57,0.549015332108566,0.989,0.883,4.00525114237049e-53,"2","mm10-Atp5a1"
"mm10-Atp5j",2.86488030049607e-57,0.411934611511596,0.998,0.998,4.44314285803935e-53,"2","mm10-Atp5j"
"mm10-1810058I24Rik1",4.08767887012264e-57,0.509261979246852,0.993,0.981,6.33958115967321e-53,"2","mm10-1810058I24Rik"
"mm10-Ndc1",4.54230115696206e-57,0.260101074261854,0.517,0.193,7.04465486433246e-53,"2","mm10-Ndc1"
"mm10-Adrm1",6.67410180586169e-57,0.506534156746207,0.869,0.638,1.03508644907109e-52,"2","mm10-Adrm1"
"mm10-Col6a11",9.73351967284661e-57,0.517490906689675,0.967,0.682,1.50957156606178e-52,"2","mm10-Col6a1"
"mm10-Ndufa4",1.14049369540897e-56,0.800519323109858,1,0.999,1.76879167220976e-52,"2","mm10-Ndufa4"
"mm10-Aff4",1.39424314048323e-56,0.300807385346406,0.675,0.291,2.16233168657544e-52,"2","mm10-Aff4"
"mm10-Bnip3l1",1.82249304926546e-56,0.495956120934314,0.924,0.724,2.8265044701058e-52,"2","mm10-Bnip3l"
"mm10-Cflar",2.26339951136436e-56,0.37151775219943,0.703,0.344,3.51030630217498e-52,"2","mm10-Cflar"
"mm10-Xiap",3.14651110324807e-56,0.331771877404146,0.657,0.288,4.87992407002744e-52,"2","mm10-Xiap"
"mm10-Cdc27",3.26008195685411e-56,0.295110499561643,0.633,0.266,5.05606110688504e-52,"2","mm10-Cdc27"
"mm10-Npepl1",3.79536385067149e-56,0.361482302742998,0.771,0.394,5.88622979600641e-52,"2","mm10-Npepl1"
"mm10-Hnrnph1",4.08532768145434e-56,0.47785910050384,0.913,0.622,6.33593470116754e-52,"2","mm10-Hnrnph1"
"mm10-Hspa51",4.31136451347102e-56,0.610630249687671,0.943,0.709,6.6864952239422e-52,"2","mm10-Hspa5"
"mm10-Chchd3",5.24689260341e-56,0.533228664667347,0.954,0.83,8.13740573862857e-52,"2","mm10-Chchd3"
"mm10-Mtdh1",8.0274682816743e-56,0.521647562074214,0.987,0.93,1.24498005580487e-51,"2","mm10-Mtdh"
"mm10-Zfp787",8.92350366729207e-56,0.406144798008574,0.745,0.388,1.38394618376033e-51,"2","mm10-Zfp787"
"mm10-Nid11",1.05323421027654e-55,0.57084652888968,0.928,0.648,1.63346093671788e-51,"2","mm10-Nid1"
"mm10-Mlf21",1.05450750082626e-55,0.452560126870306,1,0.974,1.63543568303144e-51,"2","mm10-Mlf2"
"mm10-Fdx1",1.16626335615075e-55,0.47592396155459,0.862,0.618,1.8087578390542e-51,"2","mm10-Fdx1"
"mm10-Psat11",1.1880165944335e-55,0.519385665136682,0.983,0.786,1.84249493630691e-51,"2","mm10-Psat1"
"mm10-Abhd11",1.18803534568024e-55,0.330550636417149,0.686,0.324,1.84252401761548e-51,"2","mm10-Abhd11"
"mm10-Atp5b1",1.33674721379512e-55,0.703686350651306,0.996,0.955,2.07316125387486e-51,"2","mm10-Atp5b"
"mm10-Ndufs31",3.42579743490719e-55,0.679437823298159,0.926,0.764,5.31306924179755e-51,"2","mm10-Ndufs3"
"mm10-0610009B22Rik",3.68033106480846e-55,0.49860711538293,0.803,0.524,5.70782544841143e-51,"2","mm10-0610009B22Rik"
"mm10-Tgfbr31",5.22297063035147e-55,0.327020259590815,0.701,0.315,8.1003051506121e-51,"2","mm10-Tgfbr3"
"mm10-Kpna1",5.51194197833977e-55,0.272419188464304,0.651,0.276,8.54847081420714e-51,"2","mm10-Kpna1"
"mm10-Ankrd17",6.32375899018775e-55,0.426776906187575,0.854,0.497,9.80751781788217e-51,"2","mm10-Ankrd17"
"mm10-Fam126a",8.09990595567623e-55,0.287584386726599,0.596,0.247,1.25621441466583e-50,"2","mm10-Fam126a"
"mm10-Raph1",1.19709534612404e-54,0.339654093770155,0.651,0.289,1.85657517230377e-50,"2","mm10-Raph1"
"mm10-Krt10",1.37519590912967e-54,0.279183481790221,0.633,0.274,2.1327913354692e-50,"2","mm10-Krt10"
"mm10-Dcxr1",1.6554280002367e-54,0.366741308819931,0.605,0.261,2.5674032855671e-50,"2","mm10-Dcxr"
"mm10-Ndufb7",1.71389258894643e-54,0.445584646864331,0.991,0.98,2.65807601619703e-50,"2","mm10-Ndufb7"
"mm10-0610030E20Rik",1.90825812714208e-54,0.297663049889548,0.703,0.32,2.95951752938465e-50,"2","mm10-0610030E20Rik"
"mm10-Ifrd1",3.49626396099618e-54,0.592254255136481,0.854,0.589,5.42235577710898e-50,"2","mm10-Ifrd1"
"mm10-Slc31a1",3.69917167043495e-54,0.312635588693165,0.712,0.346,5.73704534367756e-50,"2","mm10-Slc31a1"
"mm10-Fam210a",3.94885501407595e-54,0.259495319619015,0.598,0.253,6.12427924133039e-50,"2","mm10-Fam210a"
"mm10-Sdhb",3.96449571737949e-54,0.552078073435571,0.937,0.763,6.14853640808385e-50,"2","mm10-Sdhb"
"mm10-Fbxo9",4.31963443134857e-54,0.316829139974595,0.651,0.3,6.69932103957849e-50,"2","mm10-Fbxo9"
"mm10-Slc44a1",4.77550373156481e-54,0.265006137881623,0.607,0.249,7.40632873728386e-50,"2","mm10-Slc44a1"
"mm10-Pgam11",7.1620569506441e-54,0.517829879877812,0.989,0.955,1.11076341247539e-49,"2","mm10-Pgam1"
"mm10-Etfa",7.44059690577848e-54,0.511557573247092,0.891,0.649,1.15396217411719e-49,"2","mm10-Etfa"
"mm10-Nsdhl",9.99569784283374e-54,0.390667501174322,0.67,0.315,1.55023277844508e-49,"2","mm10-Nsdhl"
"mm10-Ankrd40",1.23622630246068e-53,0.343207808982674,0.76,0.395,1.91726337248627e-49,"2","mm10-Ankrd40"
"mm10-Coq7",3.93655747278015e-53,0.377794690870133,0.738,0.419,6.10520698453474e-49,"2","mm10-Coq7"
"mm10-Lyrm9",5.95111323317206e-53,0.262183874386082,0.496,0.191,9.22958151332656e-49,"2","mm10-Lyrm9"
"mm10-Atp5f1",6.33183009769268e-53,0.617827933570663,0.985,0.945,9.82003529851157e-49,"2","mm10-Atp5f1"
"mm10-Pgd1",7.29349640824469e-53,0.418550416580038,0.819,0.479,1.13114835795467e-48,"2","mm10-Pgd"
"mm10-Ndufb41",8.73956484246418e-53,0.529401368850221,0.985,0.953,1.35541911141777e-48,"2","mm10-Ndufb4"
"mm10-Wapl",9.46666808396948e-53,0.340678504685357,0.779,0.406,1.46818555314283e-48,"2","mm10-Wapl"
"mm10-Echdc2",1.08425804160747e-52,0.260646715483212,0.555,0.228,1.68157579672902e-48,"2","mm10-Echdc2"
"mm10-Atp6v1b2",1.358799376873e-52,0.383016260237917,0.74,0.369,2.10736195359234e-48,"2","mm10-Atp6v1b2"
"mm10-Angptl4",1.67237157252549e-52,0.276303824301545,0.635,0.272,2.59368107182978e-48,"2","mm10-Angptl4"
"mm10-Plaa",2.49231328056036e-52,0.336297144645677,0.749,0.374,3.86532866682107e-48,"2","mm10-Plaa"
"mm10-Smim8",2.6567482620795e-52,0.287209555905417,0.716,0.341,4.1203508796591e-48,"2","mm10-Smim8"
"mm10-Sdhaf1",4.35150087848943e-52,0.359769965790503,0.712,0.361,6.74874271244925e-48,"2","mm10-Sdhaf1"
"mm10-Fbxo4",4.86379176691011e-52,0.475101352000712,0.834,0.539,7.54325465130089e-48,"2","mm10-Fbxo4"
"mm10-Gyg",6.68986456262761e-52,0.390169327227331,0.771,0.406,1.03753109501792e-47,"2","mm10-Gyg"
"mm10-Loxl2",9.92667469167821e-52,0.272017717107707,0.358,0.113,1.53952797793237e-47,"2","mm10-Loxl2"
"mm10-Tef1",1.06771634887167e-51,0.258986601016172,0.583,0.235,1.65592128546508e-47,"2","mm10-Tef"
"mm10-Ube3a",1.91947931317662e-51,0.448287839530612,0.904,0.618,2.97692046680562e-47,"2","mm10-Ube3a"
"mm10-Lrrc591",2.31303552649547e-51,0.602231023394769,0.954,0.817,3.58728679804182e-47,"2","mm10-Lrrc59"
"mm10-Cela1",2.39637778546777e-51,0.5284754694413,0.841,0.556,3.71654230748197e-47,"2","mm10-Cela1"
"mm10-Slc30a9",3.18309612208693e-51,0.276271737752425,0.683,0.303,4.93666377574462e-47,"2","mm10-Slc30a9"
"mm10-Dr1",3.78099966555143e-51,0.259566957848713,0.627,0.269,5.86395238130371e-47,"2","mm10-Dr1"
"mm10-Tbl1xr1",4.57314430099118e-51,0.264676612096461,0.664,0.291,7.09248949640723e-47,"2","mm10-Tbl1xr1"
"mm10-Ube3c",5.46221176937924e-51,0.277734307984868,0.633,0.283,8.47134423313027e-47,"2","mm10-Ube3c"
"mm10-Net1",6.01046279892208e-51,0.271508635527308,0.566,0.228,9.32162675484826e-47,"2","mm10-Net1"
"mm10-Med9",6.48949844850822e-51,0.40024061118458,0.832,0.563,1.00645631437914e-46,"2","mm10-Med9"
"mm10-Ppdpf",9.0268158249977e-51,0.51148410599402,0.965,0.866,1.39996886629889e-46,"2","mm10-Ppdpf"
"mm10-Yipf6",1.31467283888297e-50,0.282704001084631,0.64,0.295,2.03892610582359e-46,"2","mm10-Yipf6"
"mm10-Qsox1",1.55959930763774e-50,0.324597236891207,0.666,0.316,2.41878256621537e-46,"2","mm10-Qsox1"
"mm10-Ebf11",3.64433782354716e-50,0.367361663095902,0.924,0.65,5.65200353053929e-46,"2","mm10-Ebf1"
"mm10-Elovl5",3.64949243428099e-50,0.305666932087666,0.607,0.265,5.65999781632638e-46,"2","mm10-Elovl5"
"mm10-Kpna3",4.71257035136373e-50,0.334864102393649,0.705,0.353,7.30872535793001e-46,"2","mm10-Kpna3"
"mm10-Ube2w",8.92475342886164e-50,0.375891619490312,0.873,0.554,1.38414000928215e-45,"2","mm10-Ube2w"
"mm10-Vdac11",1.0146267212439e-49,0.499696929423438,0.974,0.864,1.57358458197716e-45,"2","mm10-Vdac1"
"mm10-mt-Nd31",1.13952902674056e-49,0.541842145419718,1,0.972,1.76729556757193e-45,"2","mm10-mt-Nd3"
"mm10-Mrps17",1.70778767813672e-49,0.500119161113553,0.95,0.87,2.64860791002223e-45,"2","mm10-Mrps17"
"mm10-Slc25a5",2.18991977617073e-49,0.85428464956817,0.987,0.956,3.39634658086318e-45,"2","mm10-Slc25a5"
"mm10-Timm22",2.79139327022993e-49,0.430191772890802,0.856,0.618,4.3291718227996e-45,"2","mm10-Timm22"
"mm10-Cox5a",4.15260822175631e-49,0.725659035163678,0.989,0.981,6.44028009112186e-45,"2","mm10-Cox5a"
"mm10-Bcap31",4.18107953709496e-49,0.737596295572329,0.924,0.758,6.48443625408057e-45,"2","mm10-Bcap31"
"mm10-mt-Nd21",5.01066918846176e-49,0.587684239684366,1,0.996,7.77104684438535e-45,"2","mm10-mt-Nd2"
"mm10-Gbas",5.93679001643711e-49,0.263279734326627,0.614,0.265,9.20736763649232e-45,"2","mm10-Gbas"
"mm10-Crat",8.24619920440086e-49,0.292279192771423,0.6,0.266,1.27890303461053e-44,"2","mm10-Crat"
"mm10-Ndufa1",1.65791364118848e-48,0.553515413677141,0.996,0.915,2.57125826611922e-44,"2","mm10-Ndufa1"
"mm10-Hadha",1.90269765668918e-48,0.347893671060188,0.725,0.364,2.95089379575925e-44,"2","mm10-Hadha"
"mm10-Neat1",4.71596048995118e-48,0.793677838217258,0.932,0.724,7.31398312386529e-44,"2","mm10-Neat1"
"mm10-Mapk1ip1l",5.11877626418021e-48,0.396899501608936,0.795,0.454,7.93871010811709e-44,"2","mm10-Mapk1ip1l"
"mm10-Smim4",8.39914730900378e-48,0.4540005327928,0.908,0.703,1.3026237561534e-43,"2","mm10-Smim4"
"mm10-Tbl1x",9.2703245551748e-48,0.38177328703524,0.873,0.546,1.43773463526206e-43,"2","mm10-Tbl1x"
"mm10-Vdac2",9.71238440394248e-48,0.549882036952022,0.969,0.917,1.50629369720744e-43,"2","mm10-Vdac2"
"mm10-Capza2",1.0068340404792e-47,0.402603175404067,1,0.954,1.56149891337918e-43,"2","mm10-Capza2"
"mm10-Ndufa111",1.07081762369877e-47,0.606916197878702,0.985,0.943,1.66073105259442e-43,"2","mm10-Ndufa11"
"mm10-Crls1",1.85598164765693e-47,0.421674140693854,0.867,0.567,2.87844193735113e-43,"2","mm10-Crls1"
"mm10-Xpo1",6.35403719204145e-47,0.357316693051204,0.755,0.404,9.85447628113708e-43,"2","mm10-Xpo1"
"mm10-Hnrnph2",9.07440299651082e-47,0.309926893952408,0.67,0.325,1.40734916072886e-42,"2","mm10-Hnrnph2"
"mm10-Gmfb",9.08167419935461e-47,0.401787502119416,0.834,0.539,1.40847685157791e-42,"2","mm10-Gmfb"
"mm10-Rrs1",1.12527312813919e-46,0.393202540492459,0.784,0.469,1.74518609443107e-42,"2","mm10-Rrs1"
"mm10-Ndufa12",3.02933168421123e-46,0.614085862603132,0.965,0.904,4.6981905090432e-42,"2","mm10-Ndufa12"
"mm10-Uso1",3.11524746226545e-46,0.293667698285642,0.672,0.317,4.83143728922748e-42,"2","mm10-Uso1"
"mm10-Gfer",3.27167384327901e-46,0.430664580853923,0.906,0.681,5.07403896354142e-42,"2","mm10-Gfer"
"mm10-Impad1",3.9691249143677e-46,0.360308443002183,0.845,0.504,6.15571582969287e-42,"2","mm10-Impad1"
"mm10-Atp5e1",4.08351989731385e-46,0.437329286793826,0.996,1,6.33313100874405e-42,"2","mm10-Atp5e"
"mm10-Cnot6",5.13110952775948e-46,0.370765623715116,0.812,0.482,7.95783776660217e-42,"2","mm10-Cnot6"
"mm10-Cul3",6.46511310446467e-46,0.279946490025729,0.666,0.319,1.00267439137143e-41,"2","mm10-Cul3"
"mm10-Zfyve21",7.42248458160179e-46,0.276170923110194,0.683,0.341,1.15115313376062e-41,"2","mm10-Zfyve21"
"mm10-Bag11",7.64743382603356e-46,0.476350050892727,0.987,0.928,1.18604051207955e-41,"2","mm10-Bag1"
"mm10-Mrps34",7.87924557343498e-46,0.50368175282915,0.86,0.66,1.22199219598403e-41,"2","mm10-Mrps34"
"mm10-Ehd1",9.78726027927672e-46,0.449184436692877,0.812,0.509,1.51790619671303e-41,"2","mm10-Ehd1"
"mm10-Tomm201",1.13836672188328e-45,0.456639427041035,0.991,0.975,1.76549294896877e-41,"2","mm10-Tomm20"
"mm10-Sp3os1",1.2899143094743e-45,0.498152608020669,0.91,0.641,2.0005281025637e-41,"2","mm10-Sp3os"
"mm10-Peg101",1.37932655962827e-45,0.385560419628085,0.465,0.181,2.13919756132748e-41,"2","mm10-Peg10"
"mm10-Mrps26",1.45757891348125e-45,0.433725914160397,0.965,0.859,2.26055913691807e-41,"2","mm10-Mrps26"
"mm10-Atad1",1.48225801978043e-45,0.293482496286982,0.734,0.365,2.29883396287746e-41,"2","mm10-Atad1"
"mm10-Pnkd1",6.08990384222019e-45,0.420756387411666,0.924,0.743,9.4448318688993e-41,"2","mm10-Pnkd"
"mm10-Phb",8.32801635065782e-45,0.371952353112543,0.74,0.452,1.29159205582352e-40,"2","mm10-Phb"
"mm10-Rps6kb1",8.56788615502762e-45,0.318108407453912,0.771,0.427,1.32879346378323e-40,"2","mm10-Rps6kb1"
"mm10-Hspe11",1.24482325697822e-44,0.47727914242294,0.998,0.998,1.93059638924752e-40,"2","mm10-Hspe1"
"mm10-D15Ertd621e",2.12438202720536e-44,0.270074485377249,0.629,0.293,3.2947040859928e-40,"2","mm10-D15Ertd621e"
"mm10-Mrpl30",2.70950846191539e-44,0.369564920572413,0.985,0.957,4.20217667358457e-40,"2","mm10-Mrpl30"
"mm10-Pon2",2.72447983617041e-44,0.36239797994053,0.736,0.409,4.22539577791668e-40,"2","mm10-Pon2"
"mm10-Snhg20",3.90792672211209e-44,0.354980601166619,0.777,0.453,6.06080355332364e-40,"2","mm10-Snhg20"
"mm10-Atp13a3",6.36880111172605e-44,0.327772617684992,0.738,0.394,9.87737364417593e-40,"2","mm10-Atp13a3"
"mm10-Ndufa5",6.64300105505119e-44,0.479708375619121,0.983,0.974,1.03026303362789e-39,"2","mm10-Ndufa5"
"mm10-Tusc2",8.95751715784883e-44,0.326311951259088,0.779,0.439,1.38922133601077e-39,"2","mm10-Tusc2"
"mm10-3830406C13Rik",1.10584906982716e-43,0.289439698177914,0.71,0.368,1.71506132239495e-39,"2","mm10-3830406C13Rik"
"mm10-Prkaca",1.41359817574569e-43,0.408427322059861,0.908,0.636,2.19234941076398e-39,"2","mm10-Prkaca"
"mm10-Thumpd3",1.47949904869778e-43,0.257525765291218,0.644,0.318,2.29455507462538e-39,"2","mm10-Thumpd3"
"mm10-Fkbp2",3.3345327032283e-43,0.431778990207424,0.908,0.729,5.17152676943676e-39,"2","mm10-Fkbp2"
"mm10-Nipa2",3.33519036516374e-43,0.27189261657616,0.694,0.349,5.17254673733245e-39,"2","mm10-Nipa2"
"mm10-Dnajb6",9.74304465363279e-43,0.411087301225361,0.939,0.753,1.51104879533191e-38,"2","mm10-Dnajb6"
"mm10-Vapa",1.00802283991044e-42,0.41206296944672,0.98,0.906,1.56334262241709e-38,"2","mm10-Vapa"
"mm10-Eif1ad1",1.21262737328377e-42,0.480405332951559,0.932,0.751,1.8806637932258e-38,"2","mm10-Eif1ad"
"mm10-Hist1h1c1",1.34644460231086e-42,0.485908172556532,0.764,0.437,2.08820093372391e-38,"2","mm10-Hist1h1c"
"mm10-Nfe2l1",2.24949876015522e-42,0.354208329427974,0.758,0.404,3.48874762712473e-38,"2","mm10-Nfe2l1"
"mm10-2310039H08Rik1",4.12435553021977e-42,0.47241204110199,0.889,0.684,6.39646299181784e-38,"2","mm10-2310039H08Rik"
"mm10-Ddx6",6.30510449550946e-42,0.305560514582888,0.664,0.33,9.77858656208562e-38,"2","mm10-Ddx6"
"mm10-Timm10",9.55040203083804e-42,0.519454006259165,0.836,0.656,1.48117185096267e-37,"2","mm10-Timm10"
"mm10-Celf1",1.05834981137928e-41,0.400260559489209,0.908,0.651,1.64139472246813e-37,"2","mm10-Celf1"
"mm10-Aacs",1.08750427602891e-41,0.311554150690571,0.389,0.146,1.68661038169323e-37,"2","mm10-Aacs"
"mm10-D17Wsu92e",1.12477502394035e-41,0.253413575897234,0.677,0.325,1.74441358462908e-37,"2","mm10-D17Wsu92e"
"mm10-Grina1",1.2148617264305e-41,0.512496916633385,0.928,0.721,1.88412905152106e-37,"2","mm10-Grina"
"mm10-Zfp91",1.28632977827063e-41,0.411402022769364,0.937,0.72,1.99496885311993e-37,"2","mm10-Zfp91"
"mm10-Clptm1",1.33539462371426e-41,0.28088513598124,0.697,0.357,2.07106352191845e-37,"2","mm10-Clptm1"
"mm10-Camta1",1.96753110908061e-41,0.317479342797738,0.749,0.427,3.05144399707312e-37,"2","mm10-Camta1"
"mm10-Tax1bp1",2.47659221943561e-41,0.372839336597874,0.897,0.632,3.84094687312269e-37,"2","mm10-Tax1bp1"
"mm10-Pyurf",6.0986685085385e-41,0.403499339973037,0.948,0.787,9.45842498989236e-37,"2","mm10-Pyurf"
"mm10-Ube2d3",6.35035897705729e-41,0.382186187404495,0.996,0.967,9.84877173751815e-37,"2","mm10-Ube2d3"
"mm10-Taok1",6.35708917853296e-41,0.319838771257723,0.753,0.407,9.85920960698676e-37,"2","mm10-Taok1"
"mm10-Anxa81",1.32684189255625e-40,0.254846037585626,0.563,0.259,2.05779909116549e-36,"2","mm10-Anxa8"
"mm10-Smim10l11",1.41069506434784e-40,0.500649605289105,0.98,0.865,2.18784697529707e-36,"2","mm10-Smim10l1"
"mm10-Rab1a",1.88638926157192e-40,0.365899692713201,0.959,0.833,2.9256011057719e-36,"2","mm10-Rab1a"
"mm10-Abce1",2.5074111840561e-40,0.340059330096294,0.782,0.477,3.8887440053526e-36,"2","mm10-Abce1"
"mm10-Mlec",2.51545480108475e-40,0.388489353847745,0.941,0.729,3.90121885100234e-36,"2","mm10-Mlec"
"mm10-Higd2a",6.37975727493481e-40,0.379221989050646,0.963,0.883,9.8943655576964e-36,"2","mm10-Higd2a"
